,listing_id,title,make,model,description,manufactured,original_reg_date,reg_date,type_of_vehicle,category,transmission,curb_weight,power,fuel_type,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,opc_scheme,lifespan,eco_category,features,accessories,indicative_price,price,market_price
11793,1018763,Mazda 3 1.5A Sunroof,mazda,3,"a call away for right to your door step, viewing at your utmost convenience. super low monthly! practical for both your wallet & daily usage. unit in pristine condition. taken great care by previous owner. various financing options available catered to your needs! contact me today for a non-obligatory & fuss free appointment that will definitely bring a s",2015.0,,30-oct-2015,mid-sized sedan,"parf car, premium ad car",auto,1321.0,88.0,,1496.0,1.0,10350.0,57089.0,682.0,31188.0,84200.0,15457.0,10457.0,,,uncategorized,"1.5l 4 cylinders inline 16v dohc skyactive-g engine, 118bhp, 6 speed auto transmission, abs, srs airbags, traction control, keyless entry/start. view specs of the mazda 3 sedan","factory fitted audio and reverse sensors. leather, multi function, steering and sunroof.",,53400.0,53364.195
11794,1005830,Toyota C-HR Hybrid 1.8A S,toyota,c-hr,"low mileage with receipt proven. flexible loan available. most popular model. tested and proven by thousands of other car buyers. powerful and spacious. low maintenance, low fuel consumption and yet reliable.",2017.0,,29-dec-2017,suv,"parf car, hybrid cars",auto,1440.0,90.0,petrol-electric,1797.0,2.0,10920.0,48011.0,974.0,33557.0,55000.0,27086.0,5000.0,,,uncategorized,"hybrid 4 cylinder 16v dohc engine producing 120 bhp, cvt transmission, fwd, abs, cruise control, electric parking brake, eco assist, keyless. view specs of the toyota c-hr hybrid","leather seats, pioneer dvd player with bluetooth interface, reverse camera, f/b recorder, reverse sensors, sports rims, auto headlight.",,79000.0,82544.984
11795,989847,Toyota Corolla Altis 1.6A Classic,toyota,corolla,"1 owner only, well maintained by owner with no repairs needed. a well known model for fuel efficiency and easy maintenance! a spacious leg room for all passengers and large boot space for all users. call our friendly sale personal for an appointment to view the car before it's gone. flexible loan are available too! all trade-in are welcomed.",2016.0,,27-jul-2016,mid-sized sedan,parf car,auto,1205.0,90.0,,1598.0,1.0,10180.0,53000.0,742.0,37839.0,73456.0,16800.0,16800.0,,,uncategorized,"reliable 1.6l 4 cylinders inline dual vvti engine, smooth 7 speed auto super cvt, abs, srs airbags, retractable side mirrors. view specs of the toyota corolla altis","sports rims, factory fitted audio with reverse camera and multi steering control, auto head lamps, knockdown rear seats.",,64300.0,63874.39
11796,1017504,Skoda Karoq 1.5A TSI Style,skoda,karoq,"super big cargo space that can increase from 588l to 1810l with the varioflex seat system to fit all the cargo you need! super low mileage, meticulously maintained only at authorised dealer, warranty till 2024. all credit profiles welcomed, various loan schemes available, trade in accepted! call/whatsapp us now to arrange a viewing!",2019.0,,30-sep-2019,suv,"parf car, low mileage car",auto,1393.0,110.0,,1498.0,1.0,12380.0,37000.0,684.0,51726.0,6900.0,26429.0,29001.0,,,uncategorized,"responsive and fuel savvy, 1.5l turbocharged tsi engine with cylinder deactivation technology, coupled with 7 speed dsg gearbox producing 147bhp! view specs of the skoda karoq","9.2"" columbus infotainment system mated with 10 speakers canton sound system, varioflex seat system, multi function steering wheel, electronic seats.",,126300.0,127709.53
11797,963894,Toyota Noah Hybrid 1.8A X,toyota,noah,"new car condition, free service, 5years warranty, fe flexible loan can be arranged, trade in are welcome, call us don't miss.",2020.0,,26-jan-2021,mpv,"parf car, almost new car, low mileage car, hybrid cars",auto,1610.0,100.0,petrol-electric,1797.0,1.0,13630.0,49001.0,,65046.0,58.0,34394.0,25152.0,,,uncategorized,"powered by 4 cylinder inline dohc, electro shiftmatic transaction, srs airbag, toyota safely sense, cruise control, twin power sliding doors. view specs of the toyota noah hybrid","keyless entry, pioneer player, leather seats, sports rims, reverse camera, front and rear recorder, rear aircon.",,155100.0,157400.69
11798,1013604,Volkswagen Polo GTI 5DR (COE till 06/2031),volkswagen,polo,177 bhp gti.rare of the rare.super beautiful.love at first sight.neat looking metallic pearl white with full sport kit and sport design interior.most stylish unit among the rest.superbly well maintained.car available.don't miss it.view now!up to 100% loan available.high trade in are available.package with unrivaled warranty.meet our friendly consultant for a non obligation advise.,2011.0,,12-jul-2011,hatchback,coe car,auto,1269.0,132.0,,1390.0,4.0,7800.0,45272.0,682.0,44602.0,,23511.0,23511.0,,,uncategorized,"panoramic sunroof, twincharged engine, 7 speed dsg, electronic slip differential, esp, factory alcantra and leather interior, factory remote openin. view specs of the volkswagen polo","sunroof unit, upgraded big brake kit and twin jetex exhausts, full bodykit, alcantara leather seats, immobilizer key, fog lamps, led headlamps.",,84500.0,83083.016
11799,979741,BMW 4 Series 428i Gran Coupe Sport Sunroof,bmw,428i,low mileage on bmw 428i 4 door gran coupe with matching ivory white dakota upholstery owned by professional owner. serviced and fully maintained by pml with receipts proof. well maintained by fussy owner. immaculate condition. certified with assurance and quality from sta evaluation are welcome. a company with professional sales serviced assured. call our sales team and arrange for viewing.,2014.0,,28-aug-2014,luxury sedan,"parf car, premium ad car",auto,1530.0,180.0,,1997.0,1.0,20320.0,72810.0,1210.0,61754.0,75000.0,52420.0,61356.0,,,uncategorized,"2.0l inline 4 cylinders turbocharged dohc engine, 241bhp with 340nm of torque, 8 speed zf transmission, rear wheel drive.","factory gps navi system, sunroof, bluetooth, reverse camera, multi-function steering wheel, electric and memory seats, cruise control. hud.",,101000.0,103025.97
11800,964793,Audi A3 Sedan 1.4A TFSI S-tronic Ambiente,audi,a3,"best price. one owner. low mileage. high specs. more features better value purchase with voice command on navigation gps, radio, telephone, paddle shifters etc. accident free. very good condition.",2015.0,,13-dec-2016,luxury sedan,parf car,auto,1310.0,92.0,,1395.0,1.0,11550.0,48000.0,624.0,44283.0,63000.0,30796.0,25115.0,,,uncategorized,"powerful 1.4l inline 4 cylinder dohc turbocharged engine, 7 speed s-tronic transmission, digital speedometer, cruise control, bluetooth telephony etc. view specs of the audi s3 sportback","audi drive select, navigation, leather seats, multi-function steering control, paddle shifters, keyless go, retractable mirrors.",,81200.0,80310.266
11801,1025128,Mercedes-Benz C-Class C180 Avantgarde,mercedes-benz,c180,20,2014.0,,26-jan-2015,luxury sedan,"parf car, premium ad car",auto,1425.0,115.0,,1595.0,2.0,16310.0,72002.0,740.0,42842.0,90000.0,32861.0,28006.0,,,uncategorized,"1.6l turbocharged engine, 154bhp/250nm, 7g-tronic, keyless go, agility selection, cruise control, led high-performance headlamps, park assist. view specs of the mercedes-benz c-class saloon","powered tailgate, factory fitted audio system, cruise control, bluetooth, rear view camera/sensors, rear aircon vent, parktronic.",,76800.0,77764.125
11802,988477,Toyota Camry 2.0A (COE till 03/2025),toyota,camry,"we are the coe specialist. no gimmicks, honest dealing, low mileage clocked, immaculate condition with no repairs needed. full loan available! easy approval. trade in welcome, bank loan available. please call our friendly salesman for an appointment at our showroom today.",2009.0,,12-mar-2010,luxury sedan,"coe car, premium ad car",auto,1530.0,108.0,,1998.0,3.0,8710.0,17708.0,1452.0,12556.0,123528.0,27271.0,27271.0,,,uncategorized,2.0l 16 valves 4-cylinder inline dohc vvt-i engine. 5 speed auto transmission. srs airbags. view specs of the toyota camry,"leather seats, sports rims, factory audio player with gps, reverse sensor and camera, multi functional steering wheel.",,34000.0,34043.203
11803,1012284,Mercedes-Benz C-Class C180 CGI Avantgarde AMG Line,,amg,"fully c&c service, tip top condition,facelift 7g edition with amg kit, low mileage clocked till date! all-time favourite elegant luxury sedan! beautiful exterior with spacious neat well-kept interior! high trade in & flexible financing available to cater all your financial needs! hurry up! pick your favourite number & contact our friendly sales consultant now,",2013.0,,16-may-2013,luxury sedan,parf car,auto,1485.0,115.0,,1595.0,2.0,15560.0,65001.0,740.0,28479.0,149000.0,31746.0,31445.0,,,uncategorized,"1.6l fuel efficient 7g-tronic turbo charged engine, auto headlights, keyless entry, push start/stop engine, srs airbags. view specs of the mercedes-benz c-class saloon","17"" original sport rims, leather seats, reverse camera & sensors, retractable side mirrors with indicators, fog lamp, dual climatic aircon control.",,46800.0,46249.5
11804,1026589,Toyota C-HR Hybrid 1.8A S,toyota,c-hr,,2018.0,,21-jan-2019,suv,"parf car, direct owner sale, hybrid cars",auto,1440.0,90.0,petrol-electric,1797.0,1.0,10900.0,32200.0,974.0,42492.0,50000.0,30657.0,24920.0,,,uncategorized,view specs of the toyota c-hr hybrid,"pearl white body colour, trd aggressive style body kit, brown leather seats, be by breyton force 2 18"" rims",,102300.0,104235.16
11805,981798,Mercedes-Benz Vito 109 CDI,mercedes-benz,vito,"1 owner & genuine low mileage! attractive packages include 3-months warranty provided! prestige model come in high specification with premium finished. large cargo space & spacious cabin area to sit 3-pax comfortably. excellent driving condition, you will find comfort with stability with this unit! hassle-free transaction, book a test drive & viewing with our friendly sales consultant to believe!",2017.0,,26-feb-2018,van,premium ad car,manual,1780.0,,diesel,1598.0,1.0,8730.0,38303.0,,24923.0,,28029.0,1402.0,,25-feb-2038,uncategorized,facelift vito edition! full tank diesel easily 800km! long wheelbase of 2.52 metres suitable for large cargo goods! view specs of the mercedes-benz vito,,,62500.0,62452.0
11806,1012129,Mazda 3 1.5A Sunroof,mazda,3,600,2017.0,,31-jul-2017,mid-sized sedan,"parf car, premium ad car",auto,1310.0,88.0,,1496.0,2.0,9080.0,51600.0,682.0,38057.0,58000.0,14934.0,9934.0,,,uncategorized,"1.5l dohc skyactiv-g technology, 6 speed auto, keyless start/stop, i-stop, abs, sunroof. view specs of the mazda 3 sedan","sports rims, leather seats, sunroof, factory fitted audio system, multi-function steering control, bluetooth telephony, retractable side mirrors etc",,64700.0,63014.957
11807,1014280,Toyota Wish 1.8A Elegance,toyota,wish,"don't miss! 100% quality buy, 1 lady owner! always park under shelter! go with bided number! fully maintained by agent ! 100% accident-free! low mileage! price still can negotiable! ,please call viewing and text drive to believe.",2017.0,,20-apr-2017,mpv,"parf car, sgcarmart warranty cars",auto,1360.0,105.0,,1798.0,1.0,10940.0,54000.0,976.0,45487.0,73000.0,19955.0,19955.0,,,uncategorized,"reliable 1.8l dohc dual vvt-i volumatic engine mated with 7 speed cvt transmission delivering 140bhp, 6 airbags, traction control, climate aircon. view specs of the toyota wish","dvd player, multi-steering controls, reverse camera/sensors, retractable side mirrors, fog lights.",,79000.0,79428.914
11808,1025016,Hyundai Avante 1.6A GLS,hyundai,avante,"hyundai's best selling sedan, pristine showroom condition. we are the authorized hyundai new car dealer. buy with a peace of mind. ndp 1.88% promotion interest rate for this weekend only!",2019.0,,25-mar-2020,mid-sized sedan,"parf car, premium ad car",auto,1345.0,93.8,,1591.0,1.0,7830.0,31210.0,738.0,36687.0,24713.0,13197.0,13197.0,,,uncategorized,"1.6l gamma mpi engine, 125 bhp, 6 speed auto transmission, abs, 6 airbags. view specs of the hyundai elantra","sports rims, leather seats, factory fitted audio system with steering controls, reverse camera/sensors.",,81200.0,80765.65
11809,983721,Toyota Corolla Altis 1.6A Elegance,,corolla,"new 6mths road tax! non phv! 1 owner! the best deal is back. 100% loan approval! stylish and practical. fuel efficiency, great handling. high loan at low interest can be done. call now for more inquiry!",2015.0,,13-apr-2015,mid-sized sedan,parf car,auto,1205.0,90.0,,1598.0,1.0,10380.0,57199.0,742.0,30263.0,98000.0,19589.0,14589.0,,,uncategorized,"powerful yet fuel efficient 1.6l dohc dual vvt-i engine, smooth 7-speed super cvt-i transmission, 7 airbag, traction control, multi function steering. view specs of the toyota corolla altis","electric leather seat, sports rim, factory fitted audio system with bt connect, reverse camera & sensors, retractable side mirror, keyless entry/start",,49500.0,52034.492
11810,1023599,Honda Jazz 1.5A RS,,jazz,"1 owner, accident free, full agent serviced and warranty till march 2022, beautiful paintwork with clean and neat interior. bank or in-house loan available. purchased with assurance from henly enterprises, well established since 1972. call us today for your viewings appointment. thank you.",2016.0,,14-mar-2017,hatchback,"parf car, premium ad car",auto,1046.0,96.0,,1498.0,1.0,9960.0,49430.0,684.0,37231.0,61000.0,18058.0,13058.0,,,uncategorized,"airbags, abs, reliable 1.5l dohc i-vtec engine producing 128 bhp, earth dream cvt auto with paddle shifters, cruise control, keyless start/stop. view specs of the honda jazz","16"" s/rims, leather seats, integrated touch screen audio system with bt/rev.cam, knockdown rear seats. retractable side mirrors, factory rs bodykits.",,68000.0,67566.086
11811,969596,Mitsubishi Fuso Canter FEB21,,fuso,"1 owner with genuine low mileage of 36,000km only! enjoy 3-months exclusive warranty program with us now! 2.5-tons payload, need only class 3 licence to operate. vpc & adblue are not require! built with 15ft solid wooden deck as good as brand new! absolutely in best condition, hassle-free transaction with speedy loan approval. book a test drive & viewing today with our friendly sales consultant",2016.0,,19-apr-2017,truck,"premium ad car, low mileage car",manual,2300.0,,diesel,2998.0,1.0,10230.0,45906.0,,25934.0,36000.0,32502.0,1626.0,,18-apr-2037,uncategorized,,"15-ft wooden deck in absolutely good condition, cabin area very well kept & clean. impressive working condition, immediate handover available.",,63600.0,64362.47
11812,1019911,Volkswagen Scirocco R 2.0A Sunroof (COE till 08/2030),volkswagen,scirocco,best r available in the market. new 6 months roadtax. extremely well maintained & tuned by reputable workshop. no messy mod. only new and branded parts. for full mod list to be discuss during viewing. owner's 2nd car. extremely good condition. view to believe. bank/in-house available with low interest rates. consignment/trade in welcome. viewing by appointment only due to safe distancing measures.,2010.0,,27-jan-2011,sports car,"coe car, premium ad car",auto,1364.0,188.0,,1984.0,3.0,12950.0,32914.0,1313.0,29695.0,119000.0,35702.0,35702.0,,,uncategorized,powerful & reliable ea113 turbocharged engine mated with 6 speed dsg gearbox. wet clutch. paddle shifters. sunroof. view specs of the volkswagen scirocco,forged carbon led steering. cf mirror. maxton lip & side skirt. auto tech hpfp. r8 coilpack. turbo smart bov. xyz coilover. defi turbo gauge. meth kit,,128500.0,130784.42
